filepath,filename,page_count,keyword_context,is_handbook,error
./PDF-files/Verfahrenstechnik/1536_09.08.2023 Umwelt- und Verfahrenstechnik.pdf,1536_09.08.2023 Umwelt- und Verfahrenstechnik.pdf,111,,False,
./PDF-files/Verfahrenstechnik/1714_18.08.2023 Nachhaltige Verfahrens- und Umwelttechnik.pdf,1714_18.08.2023 Nachhaltige Verfahrens- und Umwelttechnik.pdf,103,,False,
./PDF-files/Verfahrenstechnik/2284_26.09.2023 Elektromobilität.pdf,2284_26.09.2023 Elektromobilität.pdf,50,,False,
./PDF-files/Verfahrenstechnik/1603_12.08.2023 Bio- und Chemieingenieurwissenschaften.pdf,1603_12.08.2023 Bio- und Chemieingenieurwissenschaften.pdf,76,,False,
"./PDF-files/Verfahrenstechnik/1635_13.08.2023 Chemieingenieurwesen, Dual.pdf","1635_13.08.2023 Chemieingenieurwesen, Dual.pdf",74,,False,
./PDF-files/Verfahrenstechnik/1673_16.08.2023 Lebensmitteltechnologie.pdf,1673_16.08.2023 Lebensmitteltechnologie.pdf,77,,False,
./PDF-files/Verfahrenstechnik/1619_13.08.2023 Chemie-Energie-Umwelt.pdf,1619_13.08.2023 Chemie-Energie-Umwelt.pdf,35,,False,
./PDF-files/Verfahrenstechnik/1596_12.08.2023 Biotechnologie.pdf,1596_12.08.2023 Biotechnologie.pdf,66,,False,
./PDF-files/Verfahrenstechnik/1672_16.08.2023 Lebensmitteltechnologie.pdf,1672_16.08.2023 Lebensmitteltechnologie.pdf,25,,False,
./PDF-files/Verfahrenstechnik/1756_20.08.2023 Umwelt- und Gefahrstoffanalytik.pdf,1756_20.08.2023 Umwelt- und Gefahrstoffanalytik.pdf,38,,False,
./PDF-files/Verfahrenstechnik/1655_14.08.2023 Computational Engineering Science_Informationstechnik im Maschinenwesen.pdf,1655_14.08.2023 Computational Engineering Science_Informationstechnik im Maschinenwesen.pdf,343,,False,
./PDF-files/Verfahrenstechnik/1514_08.08.2023 Bio- und Prozessverfahrenstechnik.pdf,1514_08.08.2023 Bio- und Prozessverfahrenstechnik.pdf,55,,False,
./PDF-files/Verfahrenstechnik/1611_13.08.2023 Chemical Engineering.pdf,1611_13.08.2023 Chemical Engineering.pdf,38,,False,
./PDF-files/Verfahrenstechnik/1704_17.08.2023 Mathematikingenieur_in.pdf,1704_17.08.2023 Mathematikingenieur_in.pdf,122,,False,
./PDF-files/Verfahrenstechnik/1543_09.08.2023 Verfahrenstechnik.pdf,1543_09.08.2023 Verfahrenstechnik.pdf,336,,False,
./PDF-files/Verfahrenstechnik/1682_16.08.2023 Life Science Engineering (berufsbegleitendes Verbundstudium).pdf,1682_16.08.2023 Life Science Engineering (berufsbegleitendes Verbundstudium).pdf,38,,False,
./PDF-files/Verfahrenstechnik/1723_18.08.2023 Pharmazeutische Bioprozesstechnik.pdf,1723_18.08.2023 Pharmazeutische Bioprozesstechnik.pdf,289,,False,
./PDF-files/Verfahrenstechnik/1707_17.08.2023 Milchwirtschaftliche Lebensmitteltechnologie.pdf,1707_17.08.2023 Milchwirtschaftliche Lebensmitteltechnologie.pdf,192,,False,
./PDF-files/Verfahrenstechnik/1522_08.08.2023 Chemieingenieurwesen_Verfahrenstechnik.pdf,1522_08.08.2023 Chemieingenieurwesen_Verfahrenstechnik.pdf,385,,False,
./PDF-files/Verfahrenstechnik/1721_18.08.2023 Pharma- und Chemietechnik.pdf,1721_18.08.2023 Pharma- und Chemietechnik.pdf,56,,False,
./PDF-files/Verfahrenstechnik/1529_09.08.2023 Green Engineering - Verfahrenstechnik.pdf,1529_09.08.2023 Green Engineering - Verfahrenstechnik.pdf,61,,False,
./PDF-files/Verfahrenstechnik/1663_14.08.2023 Getränketechnologie.pdf,1663_14.08.2023 Getränketechnologie.pdf,76,,False,
./PDF-files/Bauingenieurwesen/763_26.06.2023 Bau-Projektmanagement Bauingenieurwesen.pdf,763_26.06.2023 Bau-Projektmanagement Bauingenieurwesen.pdf,161,,False,
./PDF-files/Bauingenieurwesen/705_22.06.2023 Bauingenieurwesen.pdf,705_22.06.2023 Bauingenieurwesen.pdf,43,,False,
./PDF-files/Bauingenieurwesen/607_16.06.2023 Bauingenieurwesen.pdf,607_16.06.2023 Bauingenieurwesen.pdf,115,,False,
./PDF-files/Bauingenieurwesen/717_24.06.2023 Bauingenieurwesen.pdf,717_24.06.2023 Bauingenieurwesen.pdf,355,,False,
./PDF-files/Bauingenieurwesen/615_18.06.2023 Bauingenieurwesen.pdf,615_18.06.2023 Bauingenieurwesen.pdf,139,,False,
./PDF-files/Bauingenieurwesen/920_06.07.2023 Urbane Infrastrukturplanung - Verkehr und Wasser.pdf,920_06.07.2023 Urbane Infrastrukturplanung - Verkehr und Wasser.pdf,25,,False,
./PDF-files/Bauingenieurwesen/592_16.06.2023 Bahningenieuerwesen.pdf,592_16.06.2023 Bahningenieuerwesen.pdf,119,,False,
./PDF-files/Bauingenieurwesen/889_05.07.2023 Ressourceneffizientes Planen und Bauen - Bauingenieurwesen.pdf,889_05.07.2023 Ressourceneffizientes Planen und Bauen - Bauingenieurwesen.pdf,61,,False,
./PDF-files/Bauingenieurwesen/648_20.06.2023 Bauingenieurwesen.pdf,648_20.06.2023 Bauingenieurwesen.pdf,104,,False,
./PDF-files/Bauingenieurwesen/700_22.06.2023 Bauingenieurwesen.pdf,700_22.06.2023 Bauingenieurwesen.pdf,220,,False,
./PDF-files/Bauingenieurwesen/680_21.06.2023 Bauingenieurwesen.pdf,680_21.06.2023 Bauingenieurwesen.pdf,68,,False,
./PDF-files/Bauingenieurwesen/725_24.06.2023 Bauingenieurwesen  Bauen im Bestand.pdf,725_24.06.2023 Bauingenieurwesen  Bauen im Bestand.pdf,83,,False,
./PDF-files/Bauingenieurwesen/609_16.06.2023 Bauingenieurwesen.pdf,609_16.06.2023 Bauingenieurwesen.pdf,90,,False,
./PDF-files/Bauingenieurwesen/692_22.06.2023 Bauingenieurwesen.pdf,692_22.06.2023 Bauingenieurwesen.pdf,178,,False,
./PDF-files/Bauingenieurwesen/698_22.06.2023 Bauingenieurwesen.pdf,698_22.06.2023 Bauingenieurwesen.pdf,93,,False,
./PDF-files/Bauingenieurwesen/721_24.06.2023 Bauingenieurwesen.pdf,721_24.06.2023 Bauingenieurwesen.pdf,70,,False,
./PDF-files/Bauingenieurwesen/728_24.06.2023 Bauingenieurwesen deutsch-spanisch.pdf,728_24.06.2023 Bauingenieurwesen deutsch-spanisch.pdf,234,,False,
./PDF-files/Bauingenieurwesen/661_20.06.2023 Bauingenieurwesen.pdf,661_20.06.2023 Bauingenieurwesen.pdf,129,,False,
./PDF-files/Bauingenieurwesen/604_16.06.2023 Bauingenieurwesen.pdf,604_16.06.2023 Bauingenieurwesen.pdf,141,,False,
./PDF-files/Bauingenieurwesen/739_25.06.2023 Bauingenieurwesen (kooperativ).pdf,739_25.06.2023 Bauingenieurwesen (kooperativ).pdf,31,,False,
./PDF-files/Bauingenieurwesen/701_22.06.2023 Bauingenieurwesen.pdf,701_22.06.2023 Bauingenieurwesen.pdf,157,,False,
./PDF-files/Bauingenieurwesen/660_20.06.2023 Bauingenieurwesen.pdf,660_20.06.2023 Bauingenieurwesen.pdf,42,,False,
./PDF-files/Bauingenieurwesen/617_18.06.2023 Bauingenieurwesen.pdf,617_18.06.2023 Bauingenieurwesen.pdf,115,,False,
./PDF-files/Bauingenieurwesen/695_22.06.2023 Bauingenieurwesen.pdf,695_22.06.2023 Bauingenieurwesen.pdf,93,,False,
./PDF-files/Bauingenieurwesen/755_26.06.2023 Baumanagement.pdf,755_26.06.2023 Baumanagement.pdf,98,,False,
./PDF-files/Bauingenieurwesen/839_04.07.2023 Infrastruktur - Wasser und Verkehr.pdf,839_04.07.2023 Infrastruktur - Wasser und Verkehr.pdf,67,,False,
./PDF-files/Bauingenieurwesen/847_04.07.2023 Integrales Bauen.pdf,847_04.07.2023 Integrales Bauen.pdf,69,,False,
./PDF-files/Bauingenieurwesen/840_04.07.2023 Infrastruktur - Wasser und Verkehr.pdf,840_04.07.2023 Infrastruktur - Wasser und Verkehr.pdf,67,,False,
./PDF-files/Bauingenieurwesen/778_27.06.2023 Building Products and Processes  Bauprodukte und -Prozesse.pdf,778_27.06.2023 Building Products and Processes  Bauprodukte und -Prozesse.pdf,150,,False,
./PDF-files/Bauingenieurwesen/707_24.06.2023 Bauingenieurwesen.pdf,707_24.06.2023 Bauingenieurwesen.pdf,41,,False,
./PDF-files/Bauingenieurwesen/654_20.06.2023 Bauingenieurwesen.pdf,654_20.06.2023 Bauingenieurwesen.pdf,148,,False,
./PDF-files/Bauingenieurwesen/588_15.06.2023 Allgemeines Bauingenieurwesen.pdf,588_15.06.2023 Allgemeines Bauingenieurwesen.pdf,102,,False,
./PDF-files/Bauingenieurwesen/875_05.07.2023 Nachhaltiges Bauingenieurwesen.pdf,875_05.07.2023 Nachhaltiges Bauingenieurwesen.pdf,38,,False,
./PDF-files/Bauingenieurwesen/871_05.07.2023 Mobilität und Infrastruktur.pdf,871_05.07.2023 Mobilität und Infrastruktur.pdf,142,,False,
./PDF-files/Bauingenieurwesen/646_20.06.2023 Bauingenieurwesen.pdf,646_20.06.2023 Bauingenieurwesen.pdf,156,,False,
"./PDF-files/Bauingenieurwesen/737_25.06.2023 Bauingenieurwesen, internationales.pdf","737_25.06.2023 Bauingenieurwesen, internationales.pdf",97,,False,
./PDF-files/Bauingenieurwesen/859_04.07.2023 Konstruktiver Ingenieurbau Baumanagement.pdf,859_04.07.2023 Konstruktiver Ingenieurbau Baumanagement.pdf,116,,False,
./PDF-files/Bauingenieurwesen/772_27.06.2023 Bau- und Umweltingenieurwesen.pdf,772_27.06.2023 Bau- und Umweltingenieurwesen.pdf,92,,False,
./PDF-files/Bauingenieurwesen/837_29.06.2023 Infrastruktursysteme.pdf,837_29.06.2023 Infrastruktursysteme.pdf,94,,False,
./PDF-files/Bauingenieurwesen/864_05.07.2023 Management und Engineering im Bauwesen.pdf,864_05.07.2023 Management und Engineering im Bauwesen.pdf,25,,False,
./PDF-files/Bauingenieurwesen/647_20.06.2023 Bauingenieurwesen.pdf,647_20.06.2023 Bauingenieurwesen.pdf,129,,False,
./PDF-files/Bauingenieurwesen/953_07.07.2023 Zukunftssicher Bauen.pdf,953_07.07.2023 Zukunftssicher Bauen.pdf,57,,False,
./PDF-files/Bauingenieurwesen/891_05.07.2023 Siedlungswasserwirtschaft.pdf,891_05.07.2023 Siedlungswasserwirtschaft.pdf,93,,False,
./PDF-files/Bauingenieurwesen/869_05.07.2023 Mobilitätsmanagement.pdf,869_05.07.2023 Mobilitätsmanagement.pdf,50,,False,
./PDF-files/Bauingenieurwesen/659_20.06.2023 Bauingenieurwesen.pdf,659_20.06.2023 Bauingenieurwesen.pdf,47,,False,
./PDF-files/Bauingenieurwesen/838_04.07.2023 Infrastruktursysteme.pdf,838_04.07.2023 Infrastruktursysteme.pdf,91,,False,
./PDF-files/Bauingenieurwesen/706_22.06.2023 Bauingenieurwesen.pdf,706_22.06.2023 Bauingenieurwesen.pdf,43,,False,
./PDF-files/Bauingenieurwesen/744_25.06.2023 Bauingenieurwesen mit Praxissemester.pdf,744_25.06.2023 Bauingenieurwesen mit Praxissemester.pdf,51,,False,
./PDF-files/Bauingenieurwesen/630_19.06.2023 Bauingenieurwesen.pdf,630_19.06.2023 Bauingenieurwesen.pdf,101,,False,
./PDF-files/Bauingenieurwesen/590_15.06.2023 Architektur.pdf,590_15.06.2023 Architektur.pdf,50,,False,
./PDF-files/Bauingenieurwesen/589_15.06.2023 Architektur.pdf,589_15.06.2023 Architektur.pdf,51,,False,
./PDF-files/Bauingenieurwesen/842_04.07.2023 Ingenieurpädagogik.pdf,842_04.07.2023 Ingenieurpädagogik.pdf,32,,False,
./PDF-files/Bauingenieurwesen/619_18.06.2023 Bauingenieurwesen.pdf,619_18.06.2023 Bauingenieurwesen.pdf,64,,False,
./PDF-files/Bauingenieurwesen/686_22.06.2023 Bauingenieurwesen.pdf,686_22.06.2023 Bauingenieurwesen.pdf,47,,False,
"./PDF-files/Bauingenieurwesen/807_28.06.2023 Geotechnik und Angewandte Geologie, Bau- und Umweltgeotechnik.pdf","807_28.06.2023 Geotechnik und Angewandte Geologie, Bau- und Umweltgeotechnik.pdf",69,,False,
./PDF-files/Bauingenieurwesen/779_27.06.2023 Civil Systems Engineering.pdf,779_27.06.2023 Civil Systems Engineering.pdf,65,,False,
./PDF-files/Bauingenieurwesen/750_26.06.2023 Bauingenieurwesen_Trinational.pdf,750_26.06.2023 Bauingenieurwesen_Trinational.pdf,42,,False,
./PDF-files/Bauingenieurwesen/631_19.06.2023 Bauingenieurwesen.pdf,631_19.06.2023 Bauingenieurwesen.pdf,101,,False,
./PDF-files/Bauingenieurwesen/856_04.07.2023 Klimagerechtes Bauen und Betreiben.pdf,856_04.07.2023 Klimagerechtes Bauen und Betreiben.pdf,281,,False,
./PDF-files/Bauingenieurwesen/681_21.06.2023 Bauingenieurwesen.pdf,681_21.06.2023 Bauingenieurwesen.pdf,34,,False,
./PDF-files/Bauingenieurwesen/629_19.06.2023 Bauingenieurwesen.pdf,629_19.06.2023 Bauingenieurwesen.pdf,105,,False,
./PDF-files/Bauingenieurwesen/632_19.06.2023 Bauingenieurwesen.pdf,632_19.06.2023 Bauingenieurwesen.pdf,31,,False,
./PDF-files/Bauingenieurwesen/720_24.06.2023 Bauingenieurwesen.pdf,720_24.06.2023 Bauingenieurwesen.pdf,30,,False,
./PDF-files/Bauingenieurwesen/688_22.06.2023 Bauingenieurwesen.pdf,688_22.06.2023 Bauingenieurwesen.pdf,61,,False,
./PDF-files/Bauingenieurwesen/605_16.06.2023 Bauingenieurwesen.pdf,605_16.06.2023 Bauingenieurwesen.pdf,795,,False,
./PDF-files/Bauingenieurwesen/902_06.07.2023 Technisches Immobilienmanagement.pdf,902_06.07.2023 Technisches Immobilienmanagement.pdf,128,,False,
./PDF-files/Bauingenieurwesen/697_22.06.2023 Bauingenieurwesen.pdf,697_22.06.2023 Bauingenieurwesen.pdf,94,,False,
./PDF-files/Bauingenieurwesen/687_22.06.2023 Bauingenieurwesen.pdf,687_22.06.2023 Bauingenieurwesen.pdf,31,,False,
./PDF-files/Bauingenieurwesen/726_24.06.2023 Bauingenieurwesen  Bauen im Bestand.pdf,726_24.06.2023 Bauingenieurwesen  Bauen im Bestand.pdf,83,,False,
"./PDF-files/Bauingenieurwesen/747_25.06.2023 Bauingenieurwesen - Planen, Bauen, Betreiben.pdf","747_25.06.2023 Bauingenieurwesen - Planen, Bauen, Betreiben.pdf",123,,False,
./PDF-files/Bauingenieurwesen/683_21.06.2023 Bauingenieurwesen.pdf,683_21.06.2023 Bauingenieurwesen.pdf,71,,False,
./PDF-files/Bauingenieurwesen/733_24.06.2023 Bauingenieurwesen Dual.pdf,733_24.06.2023 Bauingenieurwesen Dual.pdf,51,,False,
./PDF-files/Bauingenieurwesen/730_24.06.2023 Bauingenieurwesen dual.pdf,730_24.06.2023 Bauingenieurwesen dual.pdf,156,,False,
./PDF-files/Bauingenieurwesen/765_27.06.2023 Baurecht im Lebenszyklus von Bauwerken.pdf,765_27.06.2023 Baurecht im Lebenszyklus von Bauwerken.pdf,35,,False,
./PDF-files/Bauingenieurwesen/669_21.06.2023 Bauingenieurwesen.pdf,669_21.06.2023 Bauingenieurwesen.pdf,114,,False,
./PDF-files/Bauingenieurwesen/624_18.06.2023 Bauingenieurwesen.pdf,624_18.06.2023 Bauingenieurwesen.pdf,129,,False,
./PDF-files/Bauingenieurwesen/758_26.06.2023 Baumanagement und Baubetrieb.pdf,758_26.06.2023 Baumanagement und Baubetrieb.pdf,97,,False,
./PDF-files/Bauingenieurwesen/679_21.06.2023 Bauingenieurwesen.pdf,679_21.06.2023 Bauingenieurwesen.pdf,68,,False,
./PDF-files/Bauingenieurwesen/670_21.06.2023 Bauingenieurwesen.pdf,670_21.06.2023 Bauingenieurwesen.pdf,114,,False,
./PDF-files/Bauingenieurwesen/776_27.06.2023 Betriebswirtschaftslehre  Business Administration.pdf,776_27.06.2023 Betriebswirtschaftslehre  Business Administration.pdf,246,,False,
./PDF-files/Bauingenieurwesen/662_20.06.2023 Bauingenieurwesen.pdf,662_20.06.2023 Bauingenieurwesen.pdf,473,,False,
./PDF-files/Bauingenieurwesen/597_16.06.2023 Bauen und Umwelt Infrastruktur.pdf,597_16.06.2023 Bauen und Umwelt Infrastruktur.pdf,31,,False,
./PDF-files/Bauingenieurwesen/740_25.06.2023 Bauingenieurwesen - Kooperative Ingenieurausbildung.pdf,740_25.06.2023 Bauingenieurwesen - Kooperative Ingenieurausbildung.pdf,115,,False,
./PDF-files/Bauingenieurwesen/713_24.06.2023 Bauingenieurwesen.pdf,713_24.06.2023 Bauingenieurwesen.pdf,51,,False,
./PDF-files/Bauingenieurwesen/771_27.06.2023 Bau- und Immobilienmanagement Facilities Management.pdf,771_27.06.2023 Bau- und Immobilienmanagement Facilities Management.pdf,138,,False,
./PDF-files/Bauingenieurwesen/857_04.07.2023 Konstruktiver Hoch- und Ingenieurbau.pdf,857_04.07.2023 Konstruktiver Hoch- und Ingenieurbau.pdf,30,,False,
"./PDF-files/Bauingenieurwesen/587_15.06.2023 Air Quality Control, Solid Waste and Waste Water Process Engineering_WASTE.pdf","587_15.06.2023 Air Quality Control, Solid Waste and Waste Water Process Engineering_WASTE.pdf",552,,False,
./PDF-files/Bauingenieurwesen/682_21.06.2023 Bauingenieurwesen.pdf,682_21.06.2023 Bauingenieurwesen.pdf,120,,False,
./PDF-files/Bauingenieurwesen/845_04.07.2023 Innenausbau.pdf,845_04.07.2023 Innenausbau.pdf,140,,False,
./PDF-files/Bauingenieurwesen/799_28.06.2023 Funktionaler und konstruktiver Ingenieurbau - Engineering Structures.pdf,799_28.06.2023 Funktionaler und konstruktiver Ingenieurbau - Engineering Structures.pdf,242,,False,
./PDF-files/Bauingenieurwesen/780_27.06.2023 Computational Engineering.pdf,780_27.06.2023 Computational Engineering.pdf,469,,False,
./PDF-files/Bauingenieurwesen/903_06.07.2023 Technologie und Management im Baubetrieb.pdf,903_06.07.2023 Technologie und Management im Baubetrieb.pdf,241,,False,
./PDF-files/Bauingenieurwesen/618_18.06.2023 Bauingenieurwesen.pdf,618_18.06.2023 Bauingenieurwesen.pdf,115,,False,
./PDF-files/Bauingenieurwesen/749_26.06.2023 Bauingenieurwesen (Trinational).pdf,749_26.06.2023 Bauingenieurwesen (Trinational).pdf,47,,False,
./PDF-files/Bauingenieurwesen/711_24.06.2023 Bauingenieurwesen.pdf,711_24.06.2023 Bauingenieurwesen.pdf,673,,False,
./PDF-files/Energietechnik/1345_26.07.2023 Energietechnik und Erneuerbare Energien.pdf,1345_26.07.2023 Energietechnik und Erneuerbare Energien.pdf,129,,False,
./PDF-files/Energietechnik/1394_28.07.2023 Energietechnik und Ressourcenoptimierung.pdf,1394_28.07.2023 Energietechnik und Ressourcenoptimierung.pdf,166,,False,
./PDF-files/Energietechnik/2213_23.09.2023 Nachhaltige Rohstoff- und Energieversorgung.pdf,2213_23.09.2023 Nachhaltige Rohstoff- und Energieversorgung.pdf,346,,False,
./PDF-files/Energietechnik/2163_20.09.2023 Energieprozesstechnik.pdf,2163_20.09.2023 Energieprozesstechnik.pdf,125,,False,
./PDF-files/Energietechnik/1407_28.07.2023 Energie- und Verfahrenstechnik.pdf,1407_28.07.2023 Energie- und Verfahrenstechnik.pdf,56,,False,
./PDF-files/Energietechnik/1728_18.08.2023 Process Engineering and Energy Technology.pdf,1728_18.08.2023 Process Engineering and Energy Technology.pdf,27,,False,
./PDF-files/Energietechnik/2219_24.09.2023 Umweltorientierte Energietechnik.pdf,2219_24.09.2023 Umweltorientierte Energietechnik.pdf,56,,False,
./PDF-files/Energietechnik/2183_21.09.2023 Energietechnik - Regenerative und Effiziente Energiesysteme.pdf,2183_21.09.2023 Energietechnik - Regenerative und Effiziente Energiesysteme.pdf,79,,False,
./PDF-files/Energietechnik/2221_24.09.2023 Wasserstoff- und Brennstoffzellentechnologie _Berufsbegleitendes Studienprogramm des Graduate Campus Hochschule Aalen.pdf,2221_24.09.2023 Wasserstoff- und Brennstoffzellentechnologie _Berufsbegleitendes Studienprogramm des Graduate Campus Hochschule Aalen.pdf,40,,False,
./PDF-files/Energietechnik/971_09.07.2023 Energietechnik und Ressourcenoptimierung.pdf,971_09.07.2023 Energietechnik und Ressourcenoptimierung.pdf,166,,False,
./PDF-files/Energietechnik/2220_24.09.2023 Umwelt- und Energieprozesstechnik.pdf,2220_24.09.2023 Umwelt- und Energieprozesstechnik.pdf,125,,False,
./PDF-files/Energietechnik/2165_20.09.2023 Energiesysteme Teilzeit.pdf,2165_20.09.2023 Energiesysteme Teilzeit.pdf,45,,False,
./PDF-files/Energietechnik/2173_21.09.2023 Energietechnik.pdf,2173_21.09.2023 Energietechnik.pdf,227,,False,
./PDF-files/Energietechnik/2170_21.09.2023 Energietechnik.pdf,2170_21.09.2023 Energietechnik.pdf,99,,False,
./PDF-files/Energietechnik/2180_21.09.2023 Energietechnik.pdf,2180_21.09.2023 Energietechnik.pdf,727,,False,
./PDF-files/Energietechnik/1389_28.07.2023 Energieprozesstechnik.pdf,1389_28.07.2023 Energieprozesstechnik.pdf,127,,False,
./PDF-files/Energietechnik/2168_20.09.2023 Energietechnik.pdf,2168_20.09.2023 Energietechnik.pdf,50,,False,
./PDF-files/Energietechnik/2214_23.09.2023 Nuclear Applications.pdf,2214_23.09.2023 Nuclear Applications.pdf,59,,False,
./PDF-files/Energietechnik/2174_21.09.2023 Energietechnik.pdf,2174_21.09.2023 Energietechnik.pdf,106,,False,
./PDF-files/Energietechnik/979_10.07.2023 Energie- und Prozesstechnik.pdf,979_10.07.2023 Energie- und Prozesstechnik.pdf,215,,False,
./PDF-files/Energietechnik/2145_20.09.2023 Dezentrale Energiesysteme und Energieeffizienz.pdf,2145_20.09.2023 Dezentrale Energiesysteme und Energieeffizienz.pdf,62,,False,
"./PDF-files/Energietechnik/966_09.07.2023 Energie-, Gebäude- und Umwelttechnik.pdf","966_09.07.2023 Energie-, Gebäude- und Umwelttechnik.pdf",83,,False,
./PDF-files/Energietechnik/975_10.07.2023 Energie- und Gebäudetechnik.pdf,975_10.07.2023 Energie- und Gebäudetechnik.pdf,71,,False,
"./PDF-files/Energietechnik/1393_28.07.2023 Energietechnik, Energieeffizienz und Klimaschutz.pdf","1393_28.07.2023 Energietechnik, Energieeffizienz und Klimaschutz.pdf",95,,False,
./PDF-files/Energietechnik/1398_28.07.2023 Energie- und Prozesstechnik.pdf,1398_28.07.2023 Energie- und Prozesstechnik.pdf,227,,False,
./PDF-files/Energietechnik/2167_20.09.2023 Energietechnik.pdf,2167_20.09.2023 Energietechnik.pdf,889,,False,
./PDF-files/Energietechnik/2164_20.09.2023 Energiesysteme.pdf,2164_20.09.2023 Energiesysteme.pdf,45,,False,
./PDF-files/Informationssystemtechnik/1235_20.07.2023 Informationssystemtechnik.pdf,1235_20.07.2023 Informationssystemtechnik.pdf,407,,False,
./PDF-files/Informationssystemtechnik/1234_20.07.2023 Informationssystemtechnik.pdf,1234_20.07.2023 Informationssystemtechnik.pdf,100,,False,
./PDF-files/Informationssystemtechnik/1233_20.07.2023 Informationssystemtechnik.pdf,1233_20.07.2023 Informationssystemtechnik.pdf,121,,False,
./PDF-files/Materialwissenschaft/1155_18.07.2023 Materialwissenschaften.pdf,1155_18.07.2023 Materialwissenschaften.pdf,53,,False,
./PDF-files/Materialwissenschaft/1176_19.07.2023 Applied Natural Sciences.pdf,1176_19.07.2023 Applied Natural Sciences.pdf,45,,False,
./PDF-files/Materialwissenschaft/1202_19.07.2023 Medizintechnik.pdf,1202_19.07.2023 Medizintechnik.pdf,39,,False,
./PDF-files/Materialwissenschaft/1161_18.07.2023 Materialwissenschaft und Werkstofftechnik.pdf,1161_18.07.2023 Materialwissenschaft und Werkstofftechnik.pdf,63,,False,
./PDF-files/Materialwissenschaft/1199_19.07.2023 Materials Science and Engineering.pdf,1199_19.07.2023 Materials Science and Engineering.pdf,178,,False,
./PDF-files/Materialwissenschaft/1208_19.07.2023 Physik.pdf,1208_19.07.2023 Physik.pdf,76,,False,
./PDF-files/Materialwissenschaft/1177_19.07.2023 Bachelor Plus MINT.pdf,1177_19.07.2023 Bachelor Plus MINT.pdf,29,,False,
./PDF-files/Materialwissenschaft/1187_19.07.2023 Energie und Materialphysik.pdf,1187_19.07.2023 Energie und Materialphysik.pdf,97,,False,
./PDF-files/Materialwissenschaft/1160_18.07.2023 Materialwissenschaft und Werkstofftechnik.pdf,1160_18.07.2023 Materialwissenschaft und Werkstofftechnik.pdf,38,,False,
./PDF-files/Materialwissenschaft/1137_18.07.2023 Angewandte Materialwissenschaften.pdf,1137_18.07.2023 Angewandte Materialwissenschaften.pdf,93,,False,
./PDF-files/Materialwissenschaft/1201_19.07.2023 Materials Science and Engineering.pdf,1201_19.07.2023 Materials Science and Engineering.pdf,117,,False,
./PDF-files/Materialwissenschaft/1145_18.07.2023 Materialwissenschaft.pdf,1145_18.07.2023 Materialwissenschaft.pdf,49,,False,
./PDF-files/Materialwissenschaft/1158_18.07.2023 Materialwissenschaft und Maschinenbau_ATLANTIS.pdf,1158_18.07.2023 Materialwissenschaft und Maschinenbau_ATLANTIS.pdf,80,,False,
./PDF-files/Materialwissenschaft/1166_18.07.2023 Materialwissenschaft und Werkstofftechnik.pdf,1166_18.07.2023 Materialwissenschaft und Werkstofftechnik.pdf,68,,False,
./PDF-files/Materialwissenschaft/1174_19.07.2023 Wirtschaftsingenieurwesen - technische Fachrichtung Materialwissenschaft.pdf,1174_19.07.2023 Wirtschaftsingenieurwesen - technische Fachrichtung Materialwissenschaft.pdf,92,,False,
./PDF-files/Materialwissenschaft/821_29.06.2023 Holztechnik.pdf,821_29.06.2023 Holztechnik.pdf,124,,False,
./PDF-files/Materialwissenschaft/1185_19.07.2023 Computational Engineering Science.pdf,1185_19.07.2023 Computational Engineering Science.pdf,2417,,False,
./PDF-files/Materialwissenschaft/1168_19.07.2023 Materialwissenschaft und Werkstofftechnik_Materials Science and Engineering.pdf,1168_19.07.2023 Materialwissenschaft und Werkstofftechnik_Materials Science and Engineering.pdf,131,,False,
./PDF-files/Materialwissenschaft/1165_18.07.2023 Materialwissenschaft und Werkstofftechnik.pdf,1165_18.07.2023 Materialwissenschaft und Werkstofftechnik.pdf,95,,False,
./PDF-files/Materialwissenschaft/1180_19.07.2023 Biomedizinische Wissenschaften.pdf,1180_19.07.2023 Biomedizinische Wissenschaften.pdf,93,,False,
./PDF-files/Materialwissenschaft/1189_19.07.2023 Geomaterials and Geochemistry.pdf,1189_19.07.2023 Geomaterials and Geochemistry.pdf,37,,False,
./PDF-files/Materialwissenschaft/1209_19.07.2023 Polymerchemie und Prozessanalytik.pdf,1209_19.07.2023 Polymerchemie und Prozessanalytik.pdf,42,,False,
./PDF-files/Materialwissenschaft/1179_19.07.2023 Biomedical Sciences.pdf,1179_19.07.2023 Biomedical Sciences.pdf,47,,False,
./PDF-files/Materialwissenschaft/1214_19.07.2023 Werkstoffwissenschaft.pdf,1214_19.07.2023 Werkstoffwissenschaft.pdf,95,,False,
./PDF-files/Materialwissenschaft/1733_18.08.2023 Prozessorientierte Materialforschung.pdf,1733_18.08.2023 Prozessorientierte Materialforschung.pdf,27,,False,
./PDF-files/Materialwissenschaft/1143_18.07.2023 Chemie mit Materialwissenschaften.pdf,1143_18.07.2023 Chemie mit Materialwissenschaften.pdf,76,,False,
./PDF-files/Materialwissenschaft/1186_19.07.2023 EEIGM_École Européenne d'Ingénieurs en Génie des Matériaux.pdf,1186_19.07.2023 EEIGM_École Européenne d'Ingénieurs en Génie des Matériaux.pdf,63,,False,
